player_id,player_name,position,team,projected_points,confidence,prev_season_points,prev_season_games,age,overall_rank,position_rank,tier,tier_label,starter_probability,original_projected_points,point_change,expected_games_played,injury_risk_score,age_multiplier,player_multiplier,games_adjustment,injury_risk_category
00-0034796,Lamar Jackson,QB,BAL,740.9145436052468,High,610.8800019025803,18.0,28.6,2.0,2.0,1,Elite QB1,0.98,791.1775905332408,-50.26304692799408,15.92,1.08,1.0,0.9,0.9364705882352942,Low Risk
00-0034857,Josh Allen,QB,BUF,792.7911529411765,High,692.3000030517578,19.0,29.3,1.0,1.0,1,Elite QB1,0.98,778.0,-43.93411764705888,16.04,0.96,1.0,0.8,0.9435294117647058,Low Risk
00-0038542,Bijan Robinson,RB,ATL,458.7,High,520.2999992370605,17.0,23.6,13.0,2.0,1,Elite RB1,,561.0,-102.3,13.9,3.1,1.0,1.0,0.8176470588235294,High Risk
00-0037248,James Cook,RB,BUF,458.7,High,554.8000068664551,19.0,25.9,13.0,2.0,1,Elite RB1,,561.0,-102.3,13.9,3.1,1.0,1.0,0.8176470588235294,High Risk
00-0037840,Kyren Williams,RB,LA,458.7,High,509.3000011444092,13.0,25.0,13.0,2.0,1,Elite RB1,,561.0,-102.3,13.9,3.1,1.0,1.0,0.8176470588235294,High Risk
00-0036389,Jalen Hurts,QB,PHI,696.7969171373081,High,606.8199920654297,18.0,27.1,3.0,3.0,1,Elite QB1,0.95,749.7182019831796,-52.92128484587147,15.8,1.2,1.0,1.0,0.9294117647058824,Low Risk
00-0033873,Patrick Mahomes,QB,KC,675.3013733380876,High,545.2600021362305,20.0,30.0,4.0,4.0,2,QB1,0.98,718.4057163171144,-43.1043429790268,15.98,1.02,1.0,0.85,0.94,Low Risk
00-0037834,Brock Purdy,QB,SF,543.4360931601256,High,486.4599895477295,19.0,25.7,6.0,6.0,2,QB1,0.9,584.7097204887426,-41.27362732861707,15.8,1.2,1.0,1.0,0.9294117647058824,Low Risk
00-0034855,Baker Mayfield,QB,TB,581.2767021787499,High,469.59999656677246,19.0,30.4,5.0,5.0,2,QB1,0.9,567.0276313486244,-48.03057583188343,15.56,1.44,1.2,1.0,0.9152941176470588,Low Risk
00-0036442,Joe Burrow,QB,CIN,517.9737645375503,High,215.66000080108645,10.0,28.7,8.0,7.0,2,QB1,0.95,557.3135441226807,-39.33977958513037,15.8,1.2,1.0,1.0,0.9294117647058824,Low Risk
00-0034844,Saquon Barkley,RB,PHI,540.2941176470588,High,483.7000045776367,14.0,28.6,7.0,1.0,1,Elite RB1,,550.0,-182.53529411764703,11.358,5.642,1.4,1.3,0.6681176470588236,Very High Risk
00-0035700,Josh Jacobs,RB,GB,409.5882352941177,High,404.1000003814697,13.0,27.6,27.0,9.0,1,Elite RB1,,550.0,-140.41176470588232,12.66,4.34,1.4,1.0,0.7447058823529412,Very High Risk
00-0033106,Jared Goff,QB,DET,484.99589149841415,High,461.3799958229065,20.0,30.9,9.0,8.0,2,QB1,0.95,529.8798300432545,-44.88393854484036,15.56,1.44,1.2,1.0,0.9152941176470588,Low Risk
00-0039139,Jahmyr Gibbs,RB,DET,449.4896122183873,Medium,576.9000015258789,18.0,23.5,16.0,5.0,1,Elite RB1,,549.7354969577399,-100.24588473935256,13.9,3.1,1.0,1.0,0.8176470588235294,High Risk
00-0036264,Jordan Love,QB,GB,473.9546983326288,High,501.3999996185303,19.0,26.8,10.0,9.0,2,QB1,0.9,509.9512576996639,-35.996559367035104,15.8,1.2,1.0,1.0,0.9294117647058824,Low Risk
00-0033906,Alvin Kamara,RB,NO,323.3637647058824,High,495.50000381469727,13.0,30.1,49.0,15.0,2,RB1,,533.5,-210.13623529411765,10.304,6.696,1.8,1.2,0.6061176470588235,Very High Risk
00-0032764,Derrick Henry,RB,BAL,375.89782352941177,Medium,502.659996509552,17.0,31.7,33.0,11.0,2,RB1,,533.5,-157.60217647058823,11.978,5.022,1.8,0.9,0.7045882352941176,Very High Risk
00-0036355,Justin Herbert,QB,LAC,466.9199682091586,High,332.6599941253662,13.0,27.5,11.0,10.0,2,QB1,0.95,502.38224427567695,-35.46227606651837,15.8,1.2,1.0,1.0,0.9294117647058824,Low Risk
00-0039163,C.J. Stroud,QB,HOU,464.6817717250932,High,414.9799995422363,17.0,23.9,12.0,11.0,2,QB1,0.95,494.34231034584377,-29.66053862075057,15.98,1.02,0.85,1.0,0.94,Low Risk
00-0035228,Kyler Murray,QB,ARI,448.2221866820692,High,211.85999870300293,8.0,28.1,17.0,12.0,2,QB1,0.9,482.26437807564406,-34.04219139357485,15.8,1.2,1.0,1.0,0.9294117647058824,Low Risk
00-0038120,Breece Hall,RB,NYJ,432.6726431629344,High,582.5000038146973,17.0,24.3,21.0,6.0,2,RB1,,529.1679808467543,-96.49533768381993,13.9,3.1,1.0,1.0,0.8176470588235294,High Risk
00-0026498,Matthew Stafford,QB,LA,366.99314876105007,High,350.2799987792969,16.0,37.6,36.0,14.0,3,QB2,0.9,413.719066905693,-46.72591814464295,15.08,1.92,1.6,1.0,0.8870588235294118,Medium Risk
00-0039040,De'Von Achane,RB,MIA,425.7257981548405,High,340.2000026702881,12.0,23.9,24.0,7.0,2,RB1,,520.6718394699488,-94.94604131510836,13.9,3.1,1.0,1.0,0.8176470588235294,High Risk
00-0036971,Trevor Lawrence,QB,JAX,380.4175660350307,High,402.54000091552734,16.0,25.9,32.0,13.0,3,QB2,0.9,409.31003940477984,-28.892473369749155,15.8,1.2,1.0,1.0,0.9294117647058824,Low Risk
00-0036212,Tua Tagovailoa,QB,MIA,359.20473389968026,High,408.8199977874756,18.0,27.5,38.0,15.0,3,QB2,0.9,407.0986984196376,-43.10456806796168,15.2,1.7999999999999998,1.0,1.5,0.8941176470588235,Medium Risk
00-0036963,Amon-Ra St. Brown,WR,DET,441.0,High,703.499993801117,19.0,25.9,18.0,1.0,1,Elite WR1,,510.0,-69.00000000000006,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039075,Puka Nacua,WR,LA,441.0,High,587.8999967575073,18.0,24.3,18.0,1.0,1,Elite WR1,,510.0,-69.00000000000006,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0036900,Ja'Marr Chase,WR,CIN,441.0,High,477.2200060784817,16.0,25.5,18.0,1.0,1,Elite WR1,,510.0,-69.00000000000006,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0030565,Geno Smith,QB,SEA,327.69973085540363,High,317.2599914520979,15.0,34.9,46.0,16.0,3,QB2,0.8,358.02669823533813,-30.3269673799345,15.56,1.44,1.2,1.0,0.9152941176470588,Low Risk
00-0033077,Dak Prescott,QB,DAL,327.3571818422671,High,527.9599952697754,18.0,32.1,47.0,17.0,3,QB2,0.9,357.65244802818387,-30.295266185916773,15.56,1.44,1.2,1.0,0.9152941176470588,Low Risk
00-0036358,CeeDee Lamb,WR,DAL,432.35294117647055,High,748.2000093460083,18.0,26.4,22.0,4.0,1,Elite WR1,,500.0,-67.64705882352945,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0031280,Derek Carr,QB,NO,320.16651263189067,High,329.1199951171875,17.0,34.4,53.0,18.0,3,QB2,0.85,349.7963184281582,-29.629805796267533,15.56,1.44,1.2,1.0,0.9152941176470588,Low Risk
00-0036322,Justin Jefferson,WR,MIN,428.61291405212734,High,357.7000014781952,10.0,26.2,23.0,5.0,1,Elite WR1,,495.6747985636847,-67.06188451155737,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0029604,Kirk Cousins,QB,ATL,307.34594212281183,High,216.7399978637696,8.0,37.0,58.0,19.0,3,QB2,0.85,346.4775209607295,-39.13157883791769,15.08,1.92,1.6,1.0,0.8870588235294118,Medium Risk
00-0033040,Tyreek Hill,WR,MIA,399.6970588235294,High,676.6000061035156,17.0,31.5,28.0,6.0,1,Elite WR1,,485.0,-85.3029411764706,14.01,2.99,1.3,1.0,0.8241176470588235,High Risk
00-0039150,Bryce Young,QB,CAR,295.0039298726475,High,244.3799934387207,16.0,24.1,65.0,20.0,3,QB2,0.8,313.833967949625,-18.830038076977477,15.98,1.02,0.85,1.0,0.94,Low Risk
00-0034869,Sam Darnold,QB,MIN,267.9644424855517,High,44.88000011444092,10.0,28.2,83.0,21.0,3,QB2,0.6,288.3161722945809,-20.351729809029223,15.8,1.2,1.0,1.0,0.9294117647058824,Low Risk
00-0036223,Jonathan Taylor,RB,IND,395.0226317183271,High,316.4000062942505,10.0,26.6,29.0,10.0,2,RB1,,483.1212042598245,-88.09857254149739,13.9,3.1,1.0,1.0,0.8176470588235294,High Risk
00-0035261,Tony Pollard,RB,TEN,411.85613272474006,High,544.0999984741211,18.0,28.3,25.0,8.0,2,RB1,,460.8711332491167,-117.65768931183334,12.66,4.34,1.4,1.0,0.7447058823529412,Very High Risk
00-0023459,Aaron Rodgers,QB,NYJ,231.60901701612744,Low,0.0,1.0,41.7,110.0,23.0,3,QB2,0.85,275.1085305529742,-43.499513536846734,14.312,2.688,1.6,1.4,0.8418823529411765,High Risk
00-0037744,Trey McBride,TE,ARI,386.1,High,432.0,17.0,25.8,30.0,2.0,1,Elite TE1,,459.0,-72.89999999999998,14.3,2.7,1.0,1.0,0.8411764705882353,High Risk
00-0029263,Russell Wilson,QB,PIT,233.6307816633454,High,408.8999977111816,15.0,36.8,109.0,22.0,3,QB2,0.55,270.2587975147572,-36.62801585141179,14.696,2.304,1.6,1.2,0.8644705882352941,Medium Risk
00-0039065,Sam LaPorta,TE,DET,386.1,High,606.9000000059605,20.0,24.6,30.0,2.0,1,Elite TE1,,459.0,-72.89999999999998,14.3,2.7,1.0,1.0,0.8411764705882353,High Risk
00-0039164,Anthony Richardson,QB,IND,192.29609477645892,Medium,99.18000030517578,4.0,23.3,157.0,24.0,3,QB2,0.75,204.5703135919776,-12.274218815518651,15.98,1.02,0.85,1.0,0.94,Low Risk
00-0036945,Justin Fields,QB,PIT,171.35250035404553,High,393.1800003051758,13.0,26.5,219.0,25.0,4,Backup,0.36,184.3666143049857,-13.014113950940157,15.8,1.2,1.0,1.0,0.9294117647058824,Low Risk
00-0037256,Rachaad White,RB,TB,374.1029685138267,High,633.5000038146973,19.0,26.6,34.0,12.0,2,RB1,,457.5360046571981,-83.4330361433714,13.9,3.1,1.0,1.0,0.8176470588235294,High Risk
00-0039152,Will Levis,QB,TEN,161.65016609025164,High,151.51999950408936,9.0,26.2,359.0,26.0,4,Backup,0.75,173.92739389457455,-12.277227804322903,15.8,1.2,1.0,1.0,0.9294117647058824,Low Risk
00-0033288,George Kittle,TE,SF,319.33826470588235,High,458.40000458061695,19.0,31.9,54.0,4.0,1,Elite TE1,,436.5,-117.16173529411763,12.437,4.563000000000001,1.3,1.3,0.7315882352941177,Very High Risk
00-0033537,Deshaun Watson,QB,CLE,141.07434428485416,High,131.29999828338623,6.0,30.0,384.0,27.0,4,Backup,0.85,155.3279697436866,-14.253625458832431,15.44,1.56,1.0,1.3,0.908235294117647,Medium Risk
00-0036893,Najee Harris,RB,PIT,323.03385974506625,High,447.2000045776367,18.0,27.5,50.0,16.0,2,RB1,,433.7737453132801,-110.73988556821382,12.66,4.34,1.4,1.0,0.7447058823529412,Very High Risk
00-0035289,Gardner Minshew,QB,LV,138.7739421213879,High,274.1999969482422,16.0,29.3,388.0,28.0,4,Backup,0.6,149.31373519389837,-10.539793072510465,15.8,1.2,1.0,1.0,0.9294117647058824,Low Risk
00-0035710,Daniel Jones,QB,MIN,115.93960156746932,High,109.96000099182127,6.0,28.3,418.0,29.0,4,Backup,0.32,124.74514092702395,-8.80553935955463,15.8,1.2,1.0,1.0,0.9294117647058824,Low Risk
00-0035685,David Montgomery,RB,DET,317.20125927223586,High,491.50000381469727,17.0,28.2,56.0,18.0,2,RB1,,425.9416593703009,-108.74040009806504,12.66,4.34,1.4,1.0,0.7447058823529412,Very High Risk
00-0026158,Joe Flacco,QB,IND,67.27885321389944,Medium,173.4199982881546,6.0,40.6,619.0,30.0,4,Backup,0.2,75.84486105015189,-8.566007836252453,15.08,1.92,1.6,1.0,0.8870588235294118,Medium Risk
00-0035676,A.J. Brown,WR,PHI,367.5302997821772,High,528.6000061035156,17.0,28.2,35.0,7.0,2,WR1,,425.0350405644226,-57.50474078224545,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0033897,Joe Mixon,RB,HOU,290.3720194957294,High,544.5000038146973,17.0,29.1,68.0,20.0,2,RB1,,418.6163781739653,-128.24435867823593,11.792000000000002,5.207999999999999,1.4,1.2,0.6936470588235295,Very High Risk
00-0026143,Matt Ryan,QB,ATL,65.55547322402482,High,322.42000102996826,17.0,40.3,629.0,31.0,4,Backup,0.12,73.90205867429854,-8.346585450273722,15.08,1.92,1.6,1.0,0.8870588235294118,Medium Risk
00-0033553,James Conner,RB,ARI,280.93387979215095,High,415.0,13.0,30.3,73.0,21.0,2,RB1,,418.2027982895417,-137.26891849739076,11.42,5.58,1.8,1.0,0.6717647058823529,Very High Risk
00-0038579,Aidan O'Connell,QB,LV,64.59611498634548,High,183.32000124454493,11.0,27.0,637.0,32.0,4,Backup,0.32,69.50214903594134,-4.90603404959586,15.8,1.2,1.0,1.0,0.9294117647058824,Low Risk
00-0039851,Drake Maye,QB,NE,64.57278393055184,Low,,,23.0,638.0,33.0,4,Backup,0.7,68.69445098994876,-4.121667059396927,15.98,1.02,0.85,1.0,0.94,Low Risk
00-0036275,D'Andre Swift,RB,CHI,339.8832963428591,High,456.90000343322754,17.0,26.6,39.0,13.0,2,RB1,,415.6846070380292,-75.80131069517006,13.9,3.1,1.0,1.0,0.8176470588235294,High Risk
00-0037013,Zach Wilson,QB,DEN,49.048967175693136,High,150.4199974089861,9.0,26.1,690.0,35.0,4,Backup,0.1599999999999999,52.77420518903692,-3.725238013343784,15.8,1.2,1.0,1.0,0.9294117647058824,Low Risk
00-0034771,Mason Rudolph,QB,TEN,44.272236904964416,High,82.31999826431274,5.0,30.1,710.0,36.0,4,Backup,0.2,48.36941050028246,-4.097173595318047,15.56,1.44,1.2,1.0,0.9152941176470588,Low Risk
00-0033293,Aaron Jones,RB,MIN,278.474772083128,High,387.09999656677246,13.0,30.7,75.0,23.0,3,RB2,,414.5421300712064,-136.06735798807836,11.42,5.58,1.8,1.0,0.6717647058823529,Very High Risk
00-0030506,Travis Kelce,TE,KC,411.56470588235294,High,691.3999938964844,19.0,35.9,26.0,1.0,2,TE1,,414.0,-126.24564705882352,11.816,5.184,1.6,1.2,0.6950588235294117,Very High Risk
00-0039918,Caleb Williams,QB,CHI,43.47982751255793,Low,,,23.8,713.0,37.0,4,Backup,0.85,46.25513565165737,-2.7753081390994367,15.98,1.02,0.85,1.0,0.94,Low Risk
00-0037077,Sam Howell,QB,SEA,42.1899422414051,High,386.5399974882602,17.0,25.0,717.0,38.0,4,Backup,0.1599999999999999,44.88291727809053,-2.692975036685432,15.98,1.02,0.85,1.0,0.94,Low Risk
00-0038994,Jordan Addison,WR,MIN,361.825294711342,High,364.7999984771013,17.0,23.6,37.0,8.0,2,WR1,,411.9912933752722,-50.16599866393023,14.93,2.07,0.9,1.0,0.878235294117647,Medium Risk
00-0036555,Chuba Hubbard,RB,CAR,332.59217823666967,High,434.0000057220459,17.0,26.2,44.0,14.0,3,RB2,,406.76741223189816,-74.1752339952285,13.9,3.1,1.0,1.0,0.8176470588235294,High Risk
00-0039910,Jayden Daniels,QB,WAS,52.727402767094496,Medium,,,24.7,679.0,34.0,4,Backup,0.75,43.14844743624754,-2.588906846174851,15.98,1.02,0.85,1.0,0.94,Low Risk
00-0032268,Marcus Mariota,QB,WAS,38.91094250211626,Medium,27.75999975204468,2.0,31.8,727.0,39.0,4,Backup,0.2,42.511955175833954,-3.601012673717697,15.56,1.44,1.2,1.0,0.9152941176470588,Low Risk
00-0031381,Davante Adams,WR,NYJ,330.53678399779966,High,484.9000015258789,17.0,32.7,45.0,13.0,2,WR1,,405.06958823259765,-74.532804234798,13.872,3.128,1.6,0.85,0.816,High Risk
00-0039732,Bo Nix,QB,DEN,36.91068330547916,Low,,,25.5,730.0,40.0,4,Backup,0.8,39.71402634133834,-2.8033430358591787,15.8,1.2,1.0,1.0,0.9294117647058824,Low Risk
00-0037746,Brian Robinson,RB,WAS,321.3310719202227,High,405.6000022888184,15.0,26.4,52.0,17.0,3,RB2,,392.99483616142345,-71.66376424120074,13.9,3.1,1.0,1.0,0.8176470588235294,High Risk
00-0033119,Jacoby Brissett,QB,NE,29.885131720040413,Medium,30.360000133514404,2.0,32.7,758.0,41.0,4,Backup,0.24,32.6508508509439,-2.7657191309034843,15.56,1.44,1.2,1.0,0.9152941176470588,Low Risk
00-0036972,Mac Jones,QB,JAX,27.90708887265689,High,178.899995803833,11.0,27.0,761.0,42.0,4,Backup,0.0799999999999999,30.0266146098207,-2.119525737163812,15.8,1.2,1.0,1.0,0.9294117647058824,Low Risk
00-0036554,Nico Collins,WR,HOU,339.1136587043562,High,491.7000061273575,17.0,26.5,40.0,9.0,2,WR1,,392.1722583655821,-53.058599661225855,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0031503,Jameis Winston,QB,CLE,26.052953253022665,High,24.46000039577484,6.0,31.7,769.0,43.0,4,Backup,0.12,28.464023476952782,-2.4110702239301176,15.56,1.44,1.2,1.0,0.9152941176470588,Low Risk
00-0031408,Mike Evans,WR,TB,315.19387822596065,High,515.0,19.0,32.0,57.0,17.0,2,WR1,,390.8027080330633,-75.60882980710267,13.711,3.289,1.3,1.1,0.8065294117647059,High Risk
00-0034827,DJ Moore,WR,CHI,337.2966335675983,High,499.500009059906,17.0,28.4,41.0,10.0,2,WR1,,390.0709367788552,-52.77430321125689,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0035100,Jake Browning,QB,CIN,22.001497627234297,Medium,207.44000321626663,9.0,29.4,907.0,44.0,4,Backup,0.04,23.67249744702424,-1.6709998197899445,15.8,1.2,1.0,1.0,0.9294117647058824,Low Risk
00-0039064,Zay Flowers,WR,BAL,336.2406294911951,High,417.4000015258789,18.0,25.0,42.0,11.0,2,WR1,,388.8497075748515,-52.609078083656414,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0033949,Joshua Dobbs,QB,SF,21.6067371121072,Medium,325.1599998474121,13.0,30.6,909.0,46.0,4,Backup,0.0799999999999999,23.606332320425604,-1.999595208318404,15.56,1.44,1.2,1.0,0.9152941176470588,Low Risk
00-0037740,Garrett Wilson,WR,NYJ,334.523939935221,High,415.69999697059393,17.0,25.1,43.0,12.0,2,WR1,,386.8644203332488,-52.34048039802781,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0038416,Tyson Bagent,QB,CHI,21.85503251365215,Medium,97.76000118255617,5.0,25.2,908.0,45.0,4,Backup,0.12,23.514908400764973,-1.659875887112822,15.8,1.2,1.0,1.0,0.9294117647058824,Low Risk
00-0038102,Kenny Pickett,QB,PHI,20.903089287097945,High,163.1999955177307,12.0,27.2,911.0,47.0,4,Backup,0.04,22.49066568864969,-1.5875764015517433,15.8,1.2,1.0,1.0,0.9294117647058824,Low Risk
00-0031345,Jimmy Garoppolo,QB,LA,19.94118375145055,Medium,110.10000085830688,7.0,33.8,915.0,48.0,4,Backup,0.0799999999999999,21.786640345415123,-1.845456593964574,15.56,1.44,1.2,1.0,0.9152941176470588,Low Risk
00-0028118,Tyrod Taylor,QB,NYJ,18.66814800453041,Medium,132.3400001525879,10.0,36.1,917.0,50.0,4,Backup,0.12,21.04499443481545,-2.3768464302850383,15.08,1.92,1.6,1.0,0.8870588235294118,Medium Risk
00-0036252,Michael Pittman,WR,IND,324.2080961653831,High,464.6999969482422,16.0,27.9,48.0,14.0,2,WR1,,374.934532980375,-50.72643681499193,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0035704,Drew Lock,QB,NYG,18.743319377412707,High,44.61999928951264,4.0,28.8,916.0,49.0,4,Backup,0.01,20.16686262126684,-1.4235432438541302,15.8,1.2,1.0,1.0,0.9294117647058824,Low Risk
00-0036912,DeVonta Smith,WR,PHI,321.93722725468564,High,438.9000015258789,17.0,26.8,51.0,15.0,2,WR1,,372.30835804963647,-50.37113079495083,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0038476,Tommy DeVito,QB,NYG,16.17152880924305,Medium,142.54000091552734,9.0,27.1,918.0,51.0,4,Backup,0.01,17.399746187160243,-1.2282173779171934,15.8,1.2,1.0,1.0,0.9294117647058824,Low Risk
00-0039146,Jayden Reed,WR,GB,318.99382059411954,High,371.1000032424927,18.0,25.3,55.0,16.0,2,WR1,,368.9044183741519,-49.91059778003233,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0035993,Tyler Huntley,QB,MIA,15.415315010576158,High,42.119998931884766,5.0,27.6,919.0,52.0,4,Backup,0.0799999999999999,16.58609842910093,-1.1707834185247703,15.8,1.2,1.0,1.0,0.9294117647058824,Low Risk
00-0038134,Kenneth Walker III,RB,SEA,300.6832990830512,High,407.4000015258789,15.0,24.9,62.0,19.0,3,RB2,,367.7421643461778,-67.05886526312656,13.9,3.1,1.0,1.0,0.8176470588235294,High Risk
00-0037012,Trey Lance,QB,DAL,13.99699628201808,Medium,29.460000038146973,2.0,25.3,920.0,53.0,4,Backup,0.0799999999999999,15.060059290778948,-1.0630630087608672,15.8,1.2,1.0,1.0,0.9294117647058824,Low Risk
00-0034753,Mark Andrews,TE,BAL,274.76162767373705,High,283.9000015258789,11.0,30.0,77.0,6.0,2,TE1,,365.2602182087527,-90.49859053501564,12.788,4.212,1.3,1.2,0.7522352941176471,Very High Risk
00-0035264,Jarrett Stidham,QB,DEN,13.270196410901663,Medium,38.14000016450882,2.0,29.1,921.0,54.0,4,Backup,0.0399999999999999,14.278059429451158,-1.007863018549493,15.8,1.2,1.0,1.0,0.9294117647058824,Low Risk
00-0038122,Desmond Ridder,QB,LV,13.249353001876816,High,281.1400035619736,15.0,26.0,922.0,55.0,4,Backup,0.0266666666666666,14.255632976702904,-1.0062799748260876,15.8,1.2,1.0,1.0,0.9294117647058824,Low Risk
00-0033885,David Njoku,TE,CLE,285.17574759621584,High,492.5,17.0,29.1,70.0,5.0,2,TE1,,359.37640542147284,-74.200657825257,13.49,3.51,1.3,1.0,0.7935294117647059,High Risk
00-0027973,Andy Dalton,QB,CAR,12.122898639684571,Medium,31.139999628067017,2.0,37.8,923.0,56.0,4,Backup,0.1599999999999999,13.666397670731946,-1.5434990310473733,15.08,1.92,1.6,1.0,0.8870588235294118,Medium Risk
00-0031800,Taylor Heinicke,QB,LAC,11.444810388936029,Medium,96.49999809265135,5.0,32.5,924.0,57.0,4,Backup,0.04,12.50397021927458,-1.0591598303385528,15.56,1.44,1.2,1.0,0.9152941176470588,Low Risk
00-0032950,Carson Wentz,QB,KC,10.512386639661196,Medium,42.61999988555908,1.0,32.7,925.0,58.0,4,Backup,0.016,11.48525532610799,-0.9728686864467946,15.56,1.44,1.2,1.0,0.9152941176470588,Low Risk
00-0036875,Rhamondre Stevenson,RB,NE,263.67202577090313,High,332.70000076293945,12.0,27.5,88.0,25.0,3,RB2,,354.0619619356519,-90.38993616474876,12.66,4.34,1.4,1.0,0.7447058823529412,Very High Risk
00-0037238,Drake London,WR,ATL,304.7474584034085,High,326.8799999952316,16.0,24.1,59.0,18.0,2,WR1,,352.42903352775136,-47.681575124342885,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0032156,Trevor Siemian,QB,TEN,10.364049628602023,Medium,17.159999668598175,2.0,33.7,926.0,59.0,4,Backup,0.0499999999999999,11.323190468266992,-0.9591408396649684,15.56,1.44,1.2,1.0,0.9152941176470588,Low Risk
00-0035640,DK Metcalf,WR,SEA,304.58600806119694,High,376.4000015258789,16.0,27.7,60.0,19.0,3,WR2,,352.24232224764273,-47.6563141864458,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0033319,Nick Mullens,QB,MIN,10.1454892717222,High,105.73999786376952,5.0,30.5,927.0,60.0,4,Backup,0.0199999999999999,11.084403445968984,-0.9389141742467846,15.56,1.44,1.2,1.0,0.9152941176470588,Low Risk
00-0036384,Ben DiNucci,QB,NO,10.028276469800131,Low,,,28.8,928.0,61.0,4,Backup,0.12,10.789917720671028,-0.7616412508708965,15.8,1.2,1.0,1.0,0.9294117647058824,Low Risk
00-0034960,Jakobi Meyers,WR,LV,303.545310772324,High,378.0799970328808,16.0,28.8,61.0,20.0,3,WR2,,351.03879477071484,-47.49348399839084,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0033275,PJ Walker,QB,SEA,8.512534968516796,Medium,57.1399998664856,6.0,30.5,929.0,62.0,4,Backup,0.0199999999999999,9.300327407762566,-0.78779243924577,15.56,1.44,1.2,1.0,0.9152941176470588,Low Risk
00-0030279,Keenan Allen,WR,CHI,250.57043117723163,High,503.86000299453735,13.0,33.3,97.0,35.0,3,WR2,,348.6982097260099,-98.12777854877828,12.216,4.784,1.6,1.3,0.7185882352941177,Very High Risk
00-0036139,Rico Dowdle,RB,DAL,259.46671113620664,High,195.50000095367432,17.0,27.2,89.0,26.0,3,RB2,,348.4150149538319,-88.94830381762529,12.66,4.34,1.4,1.0,0.7447058823529412,Very High Risk
00-0033662,Cooper Rush,QB,DAL,8.434225878101367,High,12.259999692440031,7.0,31.8,930.0,63.0,4,Backup,0.0099999999999999,9.214771203581185,-0.7805453254798174,15.56,1.44,1.2,1.0,0.9152941176470588,Low Risk
00-0037327,Skylar Thompson,QB,MIA,8.300401394965485,High,53.55999994277954,8.0,28.2,931.0,64.0,4,Backup,0.0099999999999999,8.930811627494508,-0.6304102325290231,15.8,1.2,1.0,1.0,0.9294117647058824,Low Risk
00-0035659,Terry McLaurin,WR,WAS,286.94453398278904,High,368.7000045776367,17.0,30.0,69.0,25.0,3,WR2,,348.1839455893943,-61.239411606605245,14.01,2.99,1.3,1.0,0.8241176470588235,High Risk
00-0039923,J.J. McCarthy,QB,MIN,8.29471533416845,Low,,,22.6,932.0,65.0,4,Backup,0.0199999999999999,8.82416524911537,-0.5294499149469214,15.98,1.02,0.85,1.0,0.94,Low Risk
00-0036613,Jaylen Waddle,WR,MIA,298.6927737904214,High,373.59999990463257,15.0,26.8,63.0,21.0,3,WR2,,345.42701730865065,-46.73424351822922,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0036973,Travis Etienne,RB,JAX,280.0441394305865,High,575.9000015258789,17.0,26.6,74.0,22.0,3,RB2,,342.5000266417245,-62.45588721113802,13.9,3.1,1.0,1.0,0.8176470588235294,High Risk
00-0033869,Mitchell Trubisky,QB,BUF,7.526869553729912,Medium,80.6799988746643,5.0,31.0,934.0,67.0,4,Backup,0.016,8.223443599833452,-0.6965740461035397,15.56,1.44,1.2,1.0,0.9152941176470588,Low Risk
00-0039482,Gavin Hardison,QB,MIA,7.613005312962279,Low,,,,933.0,66.0,4,Backup,0.0099999999999999,8.19120824812397,-0.5782029351616922,15.8,1.2,1.0,1.0,0.9294117647058824,Low Risk
00-0031544,Amari Cooper,WR,BUF,282.2459128120007,High,404.90000915527344,16.0,31.2,71.0,26.0,3,WR2,,342.48254945067896,-60.23663663867825,14.01,2.99,1.3,1.0,0.8241176470588235,High Risk
00-0038582,Clayton Tune,QB,ARI,7.080109519305906,Medium,18.980000019073486,6.0,26.4,935.0,68.0,4,Backup,0.0999999999999999,7.617839356215216,-0.5377298369093095,15.8,1.2,1.0,1.0,0.9294117647058824,Low Risk
00-0037247,George Pickens,WR,PIT,295.436814071862,High,372.30000019073486,18.0,24.5,64.0,22.0,3,WR2,,341.6616217157587,-46.22480764389678,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
